datetime_key, date_key, hour_key, season_key, weather_key, holiday_flag, workingday_flag, temperature, feeling_temp, humidity, windspeed, casual, registered, total_count
  2012062003, 20120620,        3,          2,           1,            0,               1,        0.66,       0.6061,     0.83,    0.1343,      2,          6,           8
  2012062004, 20120620,        4,          2,           1,            0,               1,        0.66,       0.6061,     0.83,    0.0896,      1,          6,           7
  2012062005, 20120620,        5,          2,           1,            0,               1,        0.66,       0.6061,     0.83,    0.0896,      2,         37,          39
  2012062006, 20120620,        6,          2,           2,            0,               1,        0.64,       0.5758,     0.89,    0.0896,      9,        156,         165
  2012062007, 20120620,        7,          2,           2,            0,               1,        0.66,       0.5909,     0.89,    0.0   ,     20,        444,         464
  2012062008, 20120620,        8,          2,           2,            0,               1,        0.7 ,       0.6667,     0.79,    0.1045,     43,        600,         643
  2012062009, 20120620,        9,          2,           2,            0,               1,        0.72,       0.697 ,     0.74,    0.0   ,     40,        276,         316
  2012062010, 20120620,       10,          2,           1,            0,               1,        0.82,       0.7727,     0.52,    0.1343,     41,        126,         167
  2012062011, 20120620,       11,          2,           1,            0,               1,        0.84,       0.7879,     0.49,    0.194 ,     54,        134,         188
  2012062012, 20120620,       12,          2,           1,            0,               1,        0.86,       0.803 ,     0.47,    0.1642,     30,        150,         180
  2012062013, 20120620,       13,          2,           1,            0,               1,        0.86,       0.7879,     0.44,    0.1045,     48,        163,         211
  2012062014, 20120620,       14,          2,           1,            0,               1,        0.88,       0.803 ,     0.39,    0.194 ,     56,        134,         190
  2012062015, 20120620,       15,          2,           1,            0,               1,        0.9 ,       0.8182,     0.35,    0.0   ,     36,        143,         179
  2012062016, 20120620,       16,          2,           1,            0,               1,        0.9 ,       0.8182,     0.35,    0.1045,     51,        284,         335
  2012062017, 20120620,       17,          2,           1,            0,               1,        0.9 ,       0.8182,     0.37,    0.0   ,     80,        611,         691
  2012062018, 20120620,       18,          2,           1,            0,               1,        0.9 ,       0.8182,     0.37,    0.0   ,     81,        591,         672
  2012062019, 20120620,       19,          2,           1,            0,               1,        0.88,       0.7879,     0.37,    0.2537,     90,        449,         539
  2012062020, 20120620,       20,          2,           1,            0,               1,        0.86,       0.7727,     0.39,    0.2239,     81,        326,         407
  2012062021, 20120620,       21,          2,           1,            0,               1,        0.84,       0.7576,     0.44,    0.0896,     42,        302,         344
  2012062022, 20120620,       22,          2,           1,            0,               1,        0.82,       0.7576,     0.46,    0.1045,     31,        226,         257
  2012062023, 20120620,       23,          2,           1,            0,               1,        0.78,       0.7424,     0.59,    0.1045,     21,        102,         123
  2012062100, 20120621,        0,          3,           1,            0,               1,        0.74,       0.697 ,     0.7 ,    0.0896,     16,         53,          69
  2012062101, 20120621,        1,          3,           1,            0,               1,        0.72,       0.697 ,     0.79,    0.1343,      2,         16,          18
  2012062102, 20120621,        2,          3,           1,            0,               1,        0.72,       0.697 ,     0.79,    0.1045,     11,          7,          18
  2012062103, 20120621,        3,          3,           1,            0,               1,        0.72,       0.697 ,     0.74,    0.0   ,      3,          8,          11
